T: Gene names,LFQ intensity CZ1,LFQ intensity CZ2,LFQ intensity CZ3,LFQ intensity CZ4,LFQ intensity CZ5,LFQ intensity CZ6,LFQ intensity CZ7,LFQ intensity CZ8,LFQ intensity CZ9,LFQ intensity CZ10,LFQ intensity CZ11,LFQ intensity CZ12,LFQ intensity CZ13,LFQ intensity CZ14,LFQ intensity CZ15,LFQ intensity CZ16,LFQ intensity CZ17,LFQ intensity CZ18,LFQ intensity CZ19,LFQ intensity CZ20,LFQ intensity CZ21,LFQ intensity CZ22,LFQ intensity CZ23,LFQ intensity CZ24,LFQ intensity CZ25,LFQ intensity CZ26,LFQ intensity CZ27,LFQ intensity CZ28,LFQ intensity CZ29,LFQ intensity CZ30,LFQ intensity CZ31,LFQ intensity CZ32,LFQ intensity CZ33,LFQ intensity CZ34,LFQ intensity CZ35,LFQ intensity CZ36,LFQ intensity CZ37,LFQ intensity CZ38,LFQ intensity CZ39,LFQ intensity CZ40,LFQ intensity CZ41,LFQ intensity CZ42,LFQ intensity CZ43,LFQ intensity CZ44,LFQ intensity CZ45,LFQ intensity CZ46,LFQ intensity CZ47,LFQ intensity CZ48,LFQ intensity CZ49,LFQ intensity CZ50,LFQ intensity CZ51,LFQ intensity CZ52,LFQ intensity CZ53,LFQ intensity CZ54,LFQ intensity CZ55,LFQ intensity CZ56,LFQ intensity CZ57,LFQ intensity CZ58,LFQ intensity CZ59,LFQ intensity CZ60
RAB4B,0,0,0,1765800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB2A,0,49578000,20401000,38293000,57728000,32400000,6840100,6560900,5300300,4649800,6269200,3845700,3890600,4953900,3729100,5510000,4201000,6570300,0,4071500,2761300,1517500,2176200,2878800,1792400,3992400,3678100,2095400,1416200,0,3111700,0,0,0,2779200,0,0,0,0,0,0,0,0,0,0,0,0,4808800,0,0,0,0,0,0,0,0,0,0,0,0
RAB5B,0,17217000,3765800,5533700,5846700,6202400,1788400,2605000,1787400,0,0,0,0,0,0,1509800,0,0,0,0,0,0,0,0,1459100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB10,0,136350000,35652000,55961000,89651000,88015000,36883000,32372000,34834000,24258000,12987000,14542000,16797000,14480000,9046600,7244900,7571000,5957100,8007100,8191600,6353700,8358400,0,7948500,6707300,5463000,6943400,5678800,5914400,7016100,10032000,7799400,7349300,3934300,5633500,0,4121000,5169800,5799600,4512500,7015800,0,5659500,5636500,6052300,7249300,6700900,0,6394600,5265800,0,0,0,0,0,0,0,0,0,0
UBE2M,0,2286800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBE2K,0,0,0,0,0,0,3796200,4673900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBE2N;UBE2NL,0,19907000,5667900,20099000,2610700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB14,0,49579000,19870000,33653000,45220000,35318000,16596000,13084000,10544000,11359000,9346400,4263500,10444000,5227200,6227900,5381500,2775800,5507200,0,3770100,6288500,0,2926300,0,1180300,0,0,4509100,3114900,6511800,3696000,5132400,3286000,0,3540100,7534800,4253300,0,0,3823200,0,0,0,0,0,0,0,5296800,0,0,0,0,0,0,0,0,0,0,0,0
ACTR3,0,0,0,0,456010,484990,0,0,0,0,0,0,0,0,0,0,1284200,0,1090900,4271500,0,29748000,51445000,82155000,91592000,77591000,25542000,35056000,19549000,6274100,4866300,3431000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACTR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403300,0,0,4099400,2927400,16325000,49467000,63868000,72206000,47686000,30450000,25878000,13462000,9271200,8440100,6677000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACTR1A,0,4761800,7581500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5984900,9883000,17235000,74245000,100140000,24697000,11821000,0,5702800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3331100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COPS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19931000,23480000,19743000,17515000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARF1;ARF3,0,34871000,2178300,854220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABCE1,0,0,0,7225300,4900300,1215700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAP1B,0,232920000,22613000,21487000,22479000,41915000,58813000,64965000,71976000,72540000,42557000,35553000,56341000,55368000,28661000,30204000,14650000,13618000,15259000,8780300,9427200,5635300,5013700,5427100,0,2388800,2781600,4214600,0,3796500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4468800,0,0,0,0,0,0,0,0,0,0
RAP2B,0,8006500,18284000,58069000,125480000,75784000,14634000,7622500,7834100,5455300,4200100,2927000,3441200,5249100,1919500,0,0,0,0,0,0,0,0,0,2436500,0,2015800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3A,0,5169600,52266000,3315200,1645300,0,0,0,0,0,0,0,0,0,1629500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7253900,16305000,10255000,9376700,9585500,0,0,0,0,0
STX1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL15,0,2283500,1831400,0,1425600,0,0,1458100,0,0,0,0,0,0,3834100,2368200,4965000,3470600,5704300,4111600,3710600,4223400,3996300,6536700,4850700,5284800,5015500,4973600,5028900,9004100,13424000,15247000,21092000,17263000,12656000,13841000,11478000,14117000,17497000,15751000,21782000,11259000,8685500,8240700,10152000,17215000,22984000,17012000,17162000,17679000,22912000,21329000,19900000,21589000,22031000,38172000,30601000,50015000,35207000,59497000
RPL27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP6V0D1,0,1248800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42702000,298200000,563960000,138190000,51223000,26663000,35971000,19636000,5763100,10051000,10907000,24395000,17692000,23046000,6600300,0,0,4642000,3819900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCBD1,0,0,0,0,0,0,9549600,0,2943800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RHOA,0,64686000,9495300,4248100,4882900,9943700,6564300,0,2328300,0,1300700,0,2570700,0,1833200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RND3,0,2453100,3418800,2517600,2563800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPE1,0,10105000,3493700,10511000,"14,937,999,999,999,900",2334300000,668990000,216850000,152500000,59919000,47615000,36611000,52017000,47549000,40573000,39606000,43114000,36673000,29028000,19262000,25090000,22704000,23819000,25182000,11872000,10532000,10301000,12487000,15003000,15094000,13434000,10305000,5859100,3523400,5958800,4647000,6411300,7894100,9646000,4657700,3966400,5689100,3318700,2710600,2789200,6026100,4415500,4077100,3337800,3386400,10517000,2882300,5873700,8412000,15650000,8510300,15811000,10535000,23333000,14351000
SEC61A1;SEC61A2,0,0,0,0,0,0,1938300,9818900,28730000,37901000,26330000,19481000,22686000,27667000,17347000,13465000,10593000,14433000,26082000,19364000,37203000,39347000,51328000,25592000,23447000,24588000,25612000,33163000,27754000,31435000,43631000,43817000,57688000,46198000,42281000,40379000,35424000,27962000,38923000,31397000,34677000,18558000,23647000,25408000,21643000,25345000,32476000,29624000,15863000,24671000,17210000,0,0,0,0,0,0,0,0,0
VBP1,0,0,0,0,0,0,0,1928600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STXBP1,0,0,0,3538000,4064300,2485900,1474700,1882100,1779200,2929400,4233600,4494700,5456600,3498900,2950600,0,0,2387500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2M,0,0,0,3340500,4575300,0,0,3722000,13463000,9345800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7028500,45776000,51021000,108070000,159670000,218870000,242650000,266190000,282050000,162370000,112780000,84417000,113810000,102480000,90430000,92014000,83662000,61812000,52316000,32275000,37918000,29355000,22372000,29417000,26164000,32780000,10639000,13238000,12087000,12729000,13627000,9712700,0,0,0,0
COPZ1,0,2926000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMO2;SUMO4;SUMO3,0,9631600,6221700,6075100,2928600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5724700,5948500,0,8014100,0,0,0,0,0,0,0,0,0,0,0,0
UFM1,0,8032300,1375800,2014000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AP1S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7709100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUTF2,0,25757000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNRNPK,0,8559900,47716000,92876000,67596000,31081000,12469000,7027100,1558100,855610,977820,0,0,1357100,2965900,0,0,1764700,2852800,0,4473800,3140300,3161300,2732000,0,2572800,3402300,6959700,5011400,5308700,4991200,5915100,6030300,4094200,2896900,2741500,5741500,0,0,0,0,7848800,5285200,3938100,4990100,4408100,5466400,7514500,0,5823700,9521500,15917000,0,9562500,0,16909000,0,14247000,19572000,23200000
YWHAG,0,134680000,3223400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RRAS2,0,105930000,37764000,63009000,138210000,150360000,80798000,34591000,21641000,14484000,7589000,8818700,10931000,12214000,8695100,7471600,12952000,4890200,5434600,5721400,5683600,6464200,5792500,4262300,4927800,6053700,3040400,7650700,5149300,11278000,8099300,5693900,5254000,6906000,0,6148500,6401000,7703700,7509300,5797100,0,0,5972100,0,4521500,6109500,0,0,0,6206600,7771300,0,0,0,9633200,0,0,0,0,0
TIMM10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS7,0,50201000,18337000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP1CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP1CB,0,5453400,6362600,9759700,10397000,12331000,7116300,6874800,3178800,3507400,2722800,2305600,1637700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4165400,4544100,5690200,4913000,3459400,0,0,0,0,0,0,0,0,0,9658300,15679000,62136000,181040000,43786000,21824000,13125000,8005600,0,0,0,0,0,0,0,0,0,0,0,0
PSMC5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2846200,4127000,2398100,11638000,20401000,50953000,119700000,46508000,12202000,5409700,4034500,0,1970900,0,0,0,0,0,0,0,0,0,0
RPS8,0,20645000,8870500,518280,443020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15A,0,17421000,2080700,1455100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2163400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS16,0,34447000,2188900,3093000,99582,733420,0,0,0,0,0,0,0,0,0,0,0,0,2433900,0,0,0,0,0,1380400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBE2H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YWHAE,33192000,"15,089,999,999,999,900",75637000,16540000,11951000,4174100,6400000,2202700,3120400,3734300,6123900,5708400,7561700,7172500,8456900,8037900,6766500,0,9438800,6288700,12147000,9174800,6484200,7008100,7588400,8239500,9649100,9898100,10106000,10415000,15803000,25221000,18751000,18032000,17766000,10305000,17799000,24385000,16472000,21043000,28298000,0,0,14955000,0,0,24290000,21500000,14322000,0,24358000,0,25282000,25669000,36954000,33507000,46284000,48333000,61642000,56641000
RPS14,0,44234000,4855400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS23,0,11037000,3140300,1087600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1757900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS18,0,37995000,1732100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS13,0,62125000,3221200,766920,574690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1786900,0,0,0,0,0,0,0,1496000,0,0,0,0,0,0,0,0,0,2637500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS11,0,27748000,653590,0,0,0,0,0,0,0,0,0,1231000,1834900,0,1556400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNRPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4646300,10370000,16028000,13773000,14321000,14988000,15095000,10677000,11330000,5998200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNRPF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5559300,3181400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNRPD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4877700,9237400,29556000,14681000,9872200,11172000,10508000,6184400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNRPD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7730800,16453000,25444000,28343000,22582000,22777000,21439000,13713000,8680900,9957800,6748800,0,7088600,0,4632800,5324100,6379700,0,6013900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNRPD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6466000,0,5143800,10067000,18758000,22093000,24156000,19412000,17785000,21088000,12201000,9189500,7300500,8015300,9722400,0,0,0,7167300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMSB4X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARF6,0,49425000,930030,282890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMC6,0,0,0,0,0,0,0,0,0,0,0,0,1567500,2212300,4120500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11614000,63418000,82639000,42940000,12805000,0,8521500,0,0,0,0,0,0,0,0,0,0,0,0
RPL7A,0,0,1787300,0,0,0,0,0,0,0,0,0,0,0,2494700,0,0,0,0,0,0,0,0,0,0,0,3301700,3776700,0,4700000,8222700,11097000,14613000,11440000,5797000,9733100,6538100,10506000,9514400,6442700,0,0,0,0,0,0,11452000,11293000,8186200,8501400,0,14887000,14708000,12581000,16056000,20770000,20624000,0,0,31077000
ETF1,0,0,3452800,9266700,2620500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS4X,0,52542000,20641000,3573700,2159200,1934200,2101500,0,1908200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5791500,0,0,6716500,14951000,9090400,8231400,0,0,0,0,8587400,0,10066000,9270300,0,17598000,16644000,14801000,14524000,0,9220100,14984000,0,0,0,0
PPP2CA;PPP2CB,0,2718400,2492100,0,0,0,0,0,0,0,3560300,5595700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RHOB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL23A,0,62838000,4280700,1799700,0,592560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS6,0,7703100,13305000,1712000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIST1H4A,"10,645,999,999,999,900",49047000,44724000,44282000,43460000,37553000,59699000,45447000,57741000,70980000,69778000,107780000,99313000,245390000,169210000,138090000,205500000,166900000,214270000,170800000,224380000,177090000,222200000,161450000,155160000,214530000,232160000,187300000,268080000,274330000,352660000,407450000,341860000,400350000,247570000,240220000,457450000,440320000,432990000,357550000,516290000,503340000,359050000,256600000,260660000,456940000,611640000,500370000,531340000,461130000,557820000,749120000,748430000,836340000,968200000,973930000,1400600000,"15,674,999,999,999,900","19,445,999,999,999,900","16,862,999,999,999,900"
RAB1A,0,10538000,14153000,14477000,17694000,10561000,2962500,2107700,3376300,0,3417900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAN,0,56070000,39120000,6838700,0,2166100,1708400,0,0,0,6867100,7880500,5504000,11386000,4501700,4523400,2668200,0,6173300,0,4187600,3267000,0,5110100,7194500,3352700,3106100,0,3923600,0,0,6869600,0,0,0,0,0,4938200,0,0,0,0,0,0,0,7056900,0,0,0,6216600,9566400,0,9599100,0,11153000,0,15328000,0,27197000,0
RPL23,0,0,0,0,0,0,0,0,0,0,0,3647500,3325700,0,3386300,6238100,2786200,2807700,0,0,0,0,0,0,10530000,0,0,0,0,0,0,0,0,0,0,10376000,0,0,0,0,0,0,0,0,4774600,0,0,8713300,0,6687800,0,0,0,0,14230000,0,0,0,0,0
RAP1A,0,6213900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS24,0,6941300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS25,0,63800000,7264700,1787900,1685100,0,0,0,0,0,0,0,0,0,0,0,3136500,0,3256100,0,4113300,3767400,0,0,0,0,4002600,0,7242300,0,0,0,0,0,4511800,0,0,0,0,0,7517400,8060900,0,0,4522000,6052200,7599500,6902200,0,0,8598300,9943800,9771700,0,16636000,19542000,0,24325000,25253000,16890000
RPS26;RPS26P11,0,0,0,0,0,0,0,0,0,0,3515700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS28,0,12224000,5882800,2311100,1489800,0,0,0,0,0,0,0,0,0,0,2434000,3337100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9287300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAU,0,28466000,3592400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GNB1,0,3374000,5085000,8425400,17112000,45077000,101220000,240150000,585860000,664550000,166330000,62647000,71113000,52666000,39425000,31319000,9806300,26359000,16541000,23157000,14833000,7714300,8098100,9317300,8242800,11600000,7064300,9420500,6074500,12066000,3290400,12825000,14013000,10352000,5466400,7235500,7630100,8012700,6883000,8513800,0,0,0,0,35865000,35804000,0,7050100,0,26347000,0,0,0,0,0,0,0,0,0,0
GNB2,0,0,0,0,2761600,6398100,16831000,49600000,101630000,116780000,33512000,10429000,7367500,12179000,5967500,3419800,4796400,2240100,3378700,0,0,0,0,0,0,0,0,0,0,0,4258700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL39P5;RPL39,0,13662000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL31,0,76236000,10400000,8053700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3644100,0,3045000,0,4711900,0,0,0,0,0,0,0,7950500,7947600,0,0,8453500,10672000,0,0,11360000,8891700,12214000,9164600,13948000,10797000,10682000,13040000,20186000,15154000,22425000,29497000,0,0,27994000,22519000,31674000,0,25367000,0,0,0
