T: Gene names,LFQ intensity BZ1,LFQ intensity BZ10,LFQ intensity BZ11,LFQ intensity BZ12,LFQ intensity BZ13,LFQ intensity BZ14,LFQ intensity BZ15,LFQ intensity BZ16,LFQ intensity BZ17,LFQ intensity BZ18,LFQ intensity BZ19,LFQ intensity BZ2,LFQ intensity BZ20,LFQ intensity BZ21,LFQ intensity BZ22,LFQ intensity BZ23,LFQ intensity BZ24,LFQ intensity BZ25,LFQ intensity BZ26,LFQ intensity BZ27,LFQ intensity BZ28,LFQ intensity BZ29,LFQ intensity BZ3,LFQ intensity BZ30,LFQ intensity BZ31,LFQ intensity BZ32,LFQ intensity BZ33,LFQ intensity BZ34,LFQ intensity BZ35,LFQ intensity BZ36,LFQ intensity BZ37,LFQ intensity BZ38,LFQ intensity BZ39,LFQ intensity BZ4,LFQ intensity BZ40,LFQ intensity BZ41,LFQ intensity BZ42,LFQ intensity BZ43,LFQ intensity BZ44,LFQ intensity BZ45,LFQ intensity BZ46,LFQ intensity BZ47,LFQ intensity BZ48,LFQ intensity BZ49,LFQ intensity BZ5,LFQ intensity BZ50,LFQ intensity BZ51,LFQ intensity BZ52,LFQ intensity BZ53,LFQ intensity BZ54,LFQ intensity BZ55,LFQ intensity BZ56,LFQ intensity BZ57,LFQ intensity BZ58,LFQ intensity BZ59,LFQ intensity BZ6,LFQ intensity BZ60,LFQ intensity BZ7,LFQ intensity BZ8,LFQ intensity BZ9
RPS3,0,6017300,4148200,4044800,7065800,6445200,5303400,4038300,3498900,3142600,3799700,0,2674900,3922200,6261600,3463600,5131700,3635000,6576500,6856800,3285000,6578500,38984000,5439600,5436100,0,7492000,0,0,5399000,5551100,9634800,7422100,22079000,8258100,7275700,5769300,5265300,8999000,4743600,5046700,10273000,11950000,7735100,12605000,11087000,17171000,20089000,9067000,16765000,0,0,0,0,0,8814600,0,6245900,6871200,5824800
GCSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AHCY,124300000,3103000,5212900,2062000,2559800,4131600,0,549880,7686800,50090000,75186000,7222000,0,0,0,20296000,0,0,0,11525000,23876000,9880300,0,0,0,0,0,0,0,0,0,7218800,10928000,0,10212000,8027200,7352600,8835000,6399000,0,8900900,9553400,15056000,9397300,0,0,7182900,10972000,16436000,0,0,17202000,20800000,19400000,2583800,0,0,0,0,2858600
CFL1,47272000,4430700,5457400,9739000,14806000,18726000,26395000,30322000,43750000,72029000,48983000,25781000,25458000,22946000,15267000,21623000,12655000,9509600,11298000,8758100,5669800,10965000,212440000,10973000,8671200,12384000,12991000,11070000,11678000,15228000,9791600,12312000,14683000,21559000,9586000,7040900,0,0,6253000,6975700,8315700,12000000,26780000,21398000,8446400,22957000,18085000,23064000,25837000,15709000,24655000,29261000,27451000,26718000,32649000,4219100,45269000,3784800,5812800,8404500
EIF4B,0,1433800,3232800,0,2022100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413900,0,0,0,0,0,0,0,0,0,0,2267900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443000
ATP2B4,0,0,0,0,0,0,0,0,0,0,0,0,8543000,53033000,130660000,216340000,464680000,336240000,133030000,55525000,27815000,17345000,0,6576700,5033800,3926100,2880300,1441700,3023600,0,0,0,0,0,0,0,0,0,1243900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPT2,0,16366000,7630700,3392100,1330700,1608500,1256200,515830,436120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36382000,0,0,0,0,0,0,0,0,0,0,23089000,0,0,0,0,0,0,0,0,0,0,11745000,0,7598600,8476000,13891000
DTYMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48462000,0,0,0,0,0,0,0,0,0,0,265160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX7A1,0,0,0,0,0,0,0,0,0,5716700,55195000,0,164420000,133080000,108570000,69767000,60443000,61332000,56075000,38466000,46745000,36902000,0,56053000,55851000,42054000,22897000,50662000,29627000,20665000,28633000,21439000,17572000,0,20717000,16902000,9612400,8323100,11546000,21347000,31748000,30334000,36407000,25360000,0,22479000,25999000,0,0,0,0,0,0,0,0,0,0,0,0,0
KDELR1;KDELR2,0,109660000,40130000,31430000,34290000,37532000,17513000,16281000,12218000,12687000,11212000,0,7547200,10775000,6066100,10842000,8239600,4978000,0,0,0,0,0,8480400,0,0,0,0,0,0,6934100,0,0,0,0,0,0,0,0,0,0,0,0,0,1455900,0,0,0,0,0,0,0,0,0,0,6980300,0,31204000,67266000,26045000
EEF1B2,0,5042200,5955400,4662100,0,0,0,0,0,0,0,0,0,0,4937200,0,0,3827900,0,0,0,0,0,0,0,0,10205000,12996000,0,0,7202000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6489600,8425200
ATP5F1,0,0,0,0,0,0,0,0,0,0,0,0,6541600,41872000,69288000,133980000,227260000,269480000,274050000,228440000,179500000,171320000,0,217710000,151780000,236110000,551730000,"33,841,999,999,999,900",2858500000,722800000,276150000,185930000,147120000,0,248480000,217680000,162900000,398020000,488860000,163510000,63945000,62350000,36909000,67101000,0,52708000,61227000,25475000,12562000,19435000,12799000,0,0,0,0,0,0,0,0,0
ACP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1839500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACAT1,0,27440000,39538000,218870000,438890000,200060000,123130000,70844000,47881000,36909000,28034000,0,14302000,22923000,17409000,15849000,2843200,8937400,8117100,15985000,18620000,16408000,57383000,11058000,1591400,3820300,1076900,0,0,0,0,0,0,314920000,0,0,0,0,0,0,0,0,0,0,422740000,0,0,0,0,0,0,0,0,0,0,93327000,0,63429000,32421000,28984000
MYL9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPST,0,0,1789400,3097800,4008100,7274100,9036600,9619100,13811000,18511000,9345500,0,5686400,5884300,4785100,7382400,9733600,0,0,0,0,0,5409700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS12,0,0,0,0,0,0,0,0,0,0,0,11843000,0,0,0,0,0,0,0,0,0,0,16970000,0,0,0,0,0,0,0,0,0,0,2377300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAS,0,4017500,0,2398500,3070600,4407600,5016000,4641700,4202400,4386200,4997900,0,5232300,5252800,2853500,4023100,3843000,3692800,0,0,0,0,5746600,5448700,0,0,0,0,0,0,0,0,0,35084000,0,0,0,0,0,0,0,0,0,0,10959000,0,0,0,0,0,0,0,0,0,0,8846500,0,4885500,6336300,5237700
DNAJB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNAJB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235800,0,0,0,0,0,0,0,0,0,0,1289200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP5A1,95465000,185830000,189290000,234220000,210840000,129690000,107980000,69148000,62986000,58510000,57309000,13239000,58981000,55855000,50219000,60532000,100780000,117000000,94719000,277260000,135660000,180280000,19383000,252280000,323460000,573740000,"21,352,999,999,999,900",13537000000,10009000000,2529000000,909310000,579530000,580400000,248020000,815050000,684340000,654110000,"14,936,999,999,999,900","21,446,999,999,999,900",806420000,289420000,250730000,205130000,280580000,334650000,363140000,323090000,229670000,239470000,163700000,160960000,153560000,153500000,118170000,130340000,259600000,91157000,230100000,189750000,165900000
PSMA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2948300,18125000,543740000,22284000,52544000,5147600,0,0,0,0,0,0,0,12211000,55054000,24773000,11200000,3160100,4711800,3750900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145990000,7318900,26482000,0,0,0,0,0,0,0,0,0,23684000,9293100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4904900,15201000,339980000,14192000,32273000,3244700,0,0,0,0,0,0,0,11116000,31430000,14336000,7493900,6902000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6721200,44213000,266610000,36310000,67299000,0,0,0,0,0,0,0,0,19426000,55337000,46384000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITGA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25007000,15992000,0,4213800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTX3,0,0,0,0,0,0,2562900,8369000,17520000,23495000,3332400,0,0,3307400,2598200,0,1663800,2034900,0,0,0,0,0,2831400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSN,0,101000000,110240000,114160000,72587000,55438000,41692000,34614000,43003000,35994000,46427000,0,54654000,49530000,39458000,37808000,34260000,31307000,29748000,13045000,20474000,1908200,0,3155100,2462900,517700,2498000,0,0,0,0,1601400,0,0,0,1218500,0,1099000,0,0,1112100,0,0,0,0,0,1822900,0,0,0,0,0,0,0,0,324030,0,4962700,21278000,62923000
DDX6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539390,0,0,0,0,0,0,0,0,0,0,6245500,0,0,0,0,0,0,0,0,0,0,2846400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTNNA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2AF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL13,0,2262600,1473900,1646100,2532800,3280700,1958600,2476800,2383100,2701700,1984200,0,3455600,3357100,2386900,3254800,2926700,2771100,0,0,0,0,78590000,2499800,0,3534600,5256200,3645100,4805500,6123200,0,0,6621200,8632600,0,4578700,0,3555500,6442300,5493000,0,0,0,0,7472600,7148200,7884700,7776700,0,0,0,0,0,0,0,3329100,0,3313900,2529200,1601500
IVD,0,0,0,8737900,51915000,68761000,52411000,54048000,92858000,146630000,254620000,0,277670000,299260000,151020000,60052000,24287000,7778900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100A4,0,2324800,2895000,3533500,5256200,6526100,0,0,0,0,6226300,168030000,0,0,0,0,0,0,0,0,0,0,43641000,0,0,0,0,0,0,0,0,0,0,57872000,0,0,0,0,0,0,0,0,0,0,35145000,0,0,0,0,0,0,0,0,0,0,24196000,0,13780000,14840000,9861500
MGAT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4969800,0,0,5085600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMGB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6357500,0,0,0,0,0,0,0,0,0,0,13454000,0,0,0,0,0,0,0,0,0,0,2045100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARS,0,0,0,0,0,0,0,0,2859600,4065600,12592000,0,42434000,33564000,6170700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VARS,0,0,0,0,0,1701200,2441800,0,0,0,0,0,0,0,0,0,3946300,3386400,0,0,0,0,0,0,0,0,8339700,7531100,11070000,5929300,6890800,0,7144600,0,10756000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EEF1G,0,14946000,10349000,9496900,6612600,8931300,5944300,5176700,4594300,5661900,8764800,0,7488100,10844000,14886000,19074000,16565000,11436000,14432000,9826200,5187700,12433000,1734300,18259000,17516000,33754000,37382000,20139000,18681000,24219000,34668000,56432000,40073000,3152400,21431000,7686700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695800,0,0,12535000,17500000
FKBP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16846000,0,0,0,0,0,0,0,0,0,0,17863000,0,0,0,0,0,0,0,0,0,0,8840200,0,0,0,0,0,0,0,0,0,0,1874200,0,0,0,0
STOM,0,4276600,3792900,3403500,6195900,5988800,4505500,3809500,3635400,4397400,6663800,0,0,0,0,0,2296900,0,0,5145400,0,8401900,0,0,8239200,18086000,50367000,79742000,83428000,106150000,231420000,423770000,347520000,0,340540000,400330000,240360000,280500000,179340000,165140000,168060000,165440000,150640000,144580000,0,135630000,147580000,120410000,161020000,109930000,107290000,56553000,76471000,33767000,0,3468400,0,4938200,3494700,3686200
AK4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98662000,0,0,0,0,0,0,0,0,0,0,15171000,0,0,0,0,0,0,0,0,0,0,4580600,0,0,0,0,0,0,0,0,0,0,1933200,0,0,0,0
MAOB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YWHAQ,0,0,0,0,0,0,0,0,0,0,0,2414300,0,0,0,0,0,0,0,0,0,0,105250000,0,0,0,0,0,0,0,0,0,0,16411000,0,0,0,0,0,0,0,0,0,0,7601700,0,0,0,0,0,0,0,0,0,0,3778300,0,0,1006500,0
MAPK3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6781500,0,0,0,0,0,0,0,0,0,0,7610100,0,0,0,0,0,0,0,0,0,0,2578500,0,0,0,0,0,0,0,0,0,0,718560,0,0,0,0
ATP6V0C,0,0,0,0,0,0,0,0,0,0,6861100,0,0,0,0,41909000,31608000,0,0,214560000,49478000,63389000,0,242220000,33050000,0,0,54556000,30998000,0,0,0,118150000,0,48770000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DPP4,0,0,0,0,0,0,1302100,4784500,30743000,74967000,112110000,0,232660000,521230000,629800000,512190000,343070000,187400000,97965000,61194000,53155000,31857000,0,30986000,16630000,7262600,15808000,10561000,8940400,4696600,0,2292000,4482300,0,2454600,4953400,2129800,2159900,1888100,6834300,2482500,7009000,6883900,6715100,0,6750800,13289000,11119000,10658000,9983700,9638900,4313600,7842400,3343100,0,0,0,0,0,0
RPL10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7278100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL8A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1923000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951100,0,1684000
APEX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4177800,0,0,0,0,0,0,0,0,0,0,2508600,0,0,0,0,0,0,0,0,0,0,1770700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD82,0,33499000,17458000,13455000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7838500,28349000
CAD,0,0,1533100,1747000,0,2011300,1876400,2557700,1983400,2103600,0,0,0,0,2596000,2726900,0,0,4659500,7904900,0,0,0,3859700,0,0,0,6891200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CALR,0,0,0,0,293010,371750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560330000,0,0,0,0,0,0,0,0,0,0,1407600,0,0,0,0,0,0,0,0,0,0,306880,0,0,0,0,0,0,0,0,0,0,0,0,213690,0,381300
MAP4,0,5352400,4216100,3579100,4304800,4807500,6021600,5920900,0,0,0,0,3601600,5064700,0,4396200,3026100,3070500,2922500,11684000,29153000,34776000,7674100,27224000,41840000,52982000,10296000,5266400,0,0,0,0,4999300,6856800,0,0,4170200,5536800,0,0,0,0,0,0,4939200,0,0,0,0,0,0,0,0,0,0,8560900,0,8230600,8002900,5934800
CANX,0,0,0,1259200,24569000,104900000,335550000,356830000,339780000,241760000,373000000,0,371880000,197200000,130280000,127020000,77578000,77112000,67777000,50191000,70491000,52972000,217030,66524000,36493000,43454000,34384000,46581000,17969000,18512000,37515000,11790000,15540000,2294600,11787000,13794000,8081800,5658600,8782700,7374800,7458100,5258500,0,4184600,0,4002300,0,4325000,0,4359400,0,0,0,0,0,0,0,0,0,0
PSMB8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9427200,120730000,8793400,13819000,0,0,0,0,0,0,0,0,0,18224000,12122000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMB9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101110000,9241800,12590000,0,0,0,0,0,0,0,0,0,12479000,10751000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMA5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2568600,5727200,40634000,539490000,30077000,112500000,10613000,14331000,0,0,0,0,0,0,21918000,59713000,35411000,13780000,14461000,10763000,9089700,8725500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13243000,333790000,20894000,29165000,6757100,0,0,0,0,0,0,0,18245000,29966000,28975000,10152000,4982500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMB6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22270000,321540000,0,44408000,0,0,0,0,0,0,0,0,14234000,38624000,26496000,13398000,8343300,8607700,0,5196300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMB5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11071000,320910000,11073000,37792000,7607300,2937700,0,0,0,0,0,0,11041000,23975000,17041000,5123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSTM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3142600,0,0,0,0,0,0,0,0,0,0,7310600,0,0,0,0,0,0,0,0,0,0,1708800,0,0,0,0,0,0,0,0,0,0,755190,0,0,887870,735850
ABCD3,0,0,0,0,0,0,0,0,1694000,14277000,36582000,0,33446000,17150000,25274000,26253000,26720000,10944000,9578300,10138000,12502000,15589000,0,11318000,6852300,10502000,10634000,3413700,7421900,3268400,9871200,5444600,0,0,0,4891000,3588400,0,0,3599600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOX,0,0,0,2847800,0,5242200,0,0,0,0,0,0,6115600,5824400,3989000,2981900,0,6124100,6575800,5187000,6264300,9099800,2351000,7949200,8915100,7858700,9870800,7410600,5841300,7407000,5573400,0,0,18643000,0,0,0,0,0,0,0,0,0,0,2748100,0,0,0,0,0,0,0,0,0,0,1068800,0,0,0,0
NDUFS1,0,0,0,0,0,0,0,0,1612500,2653600,0,0,0,0,1425100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7927200,1418900,849870,4419400,35627000,140650000,394680000,758420000,704310000,371670000,282450000,266270000,3957900,154700000,93134000,95644000,52417000,63507000,55569000,14026000,31692000,30341000,14690000,4281800,0,959270,0,0
MAPK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16193000,0,0,0,0,0,0,0,0,0,0,10432000,0,0,0,0,0,0,0,0,0,0,5200600,0,0,0,0,0,0,0,0,0,0,2101000,0,701270,0,0
LAP3,0,2326500,1239600,1056600,1555000,1335000,1425300,1096100,923550,664150,627150,0,978260,4303900,8596400,11340000,11632000,10615000,0,0,0,0,35948000,0,0,0,0,0,0,0,0,0,0,104260000,0,0,0,0,0,0,0,0,0,0,18102000,0,0,0,0,0,0,0,0,0,0,8246000,0,7401700,4462700,1701300
CD34,0,0,0,0,0,0,0,0,2294200,3444400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TPP2,0,0,0,0,0,0,0,0,0,0,0,0,6819700,0,0,0,0,0,0,0,0,0,0,0,0,0,4483600,0,0,0,0,0,0,0,0,6472400,0,6517400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMPA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3187800,0,0,0,0,0,0,0,0,0,0,3744100,0,2317900,0,0
CRABP2,0,0,0,0,0,0,0,0,0,0,0,8316100,0,0,0,0,0,0,0,0,0,0,13476000,0,0,0,0,0,0,0,0,0,0,37576000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKT,0,814180,0,0,1000200,7395700,7927600,3375800,2818800,2439200,3557700,0,2280000,0,0,0,0,0,1513900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9737300,5848100,7300200,24823000,25249000,3456500,154420000,163360000,0,234540000,0,0,0
RBMS1;RBMS3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2406000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EEF1D,0,0,0,480020,0,1064300,0,1530700,3737900,5310300,4827900,0,1745600,4040800,0,2909700,1195200,1727700,0,1911400,1858100,5348900,499980,12789000,43930000,90778000,90336000,70222000,21429000,27349000,38525000,61097000,55264000,0,21055000,8297400,4052200,2751900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARCKS,0,31340000,35523000,53099000,200290000,441930000,499850000,375910000,62022000,162900000,134910000,0,49550000,122940000,60553000,77219000,63820000,56428000,47849000,41320000,44860000,48328000,300110,57168000,36388000,25039000,19394000,9482800,10738000,9370700,0,11369000,9628100,5177000,9014300,7555300,7008000,5465100,4876900,0,0,7366600,0,0,20149000,0,7427700,0,0,0,0,0,0,0,0,24849000,0,22849000,25197000,24001000
GNA11,0,103680000,124780000,74642000,26127000,11537000,8983600,4753800,5249700,3137900,3650600,0,2770500,2405100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3459300,0,0,0,0,0,0,0,0,0,0,8579200,0,8298500,15782000,41099000
ALDH4A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170300,0,5423000,2139500,15754000,0,27065000,40341000,51269000,41564000,53506000,70172000,70634000,89641000,125630000,140100000,0,141230000,149660000,108840000,113070000,95493000,86659000,94147000,111050000,60762000,36789000,0,1985200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERP29,0,0,1372600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54254000,0,0,0,0,0,0,0,0,0,0,42576000,0,0,0,0,0,0,0,0,0,0,8429000,0,0,0,0,0,0,0,0,0,0,4400700,0,3523200,0,1239700
PRDX6,0,970450,0,0,752100,1376200,913110,1953000,685830,2541400,3339300,0,3102400,2966700,3818400,6407100,5858600,6469600,1585800,4464900,13689000,43874000,31528000,16409000,2917800,0,0,0,0,0,0,0,0,4716600,0,0,0,0,0,0,0,0,0,0,2240900,0,0,0,0,0,0,0,0,0,0,1490000,0,683570,1347800,952890
BLVRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2239400,0,0,0,0,0,0,0,0,0,0,3768600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRDX5,0,27156000,30684000,39240000,53621000,49801000,47567000,51231000,48252000,50389000,63246000,38534000,61491000,63378000,72251000,62205000,86565000,62900000,75958000,84072000,102240000,76776000,66924000,102680000,93207000,119880000,137640000,123750000,114740000,162960000,181740000,131380000,133700000,24097000,140780000,171770000,173990000,228130000,248550000,325830000,396510000,426170000,524280000,831770000,22984000,783130000,573570000,332650000,148010000,79907000,64033000,10243000,11501000,14089000,9710300,21632000,0,18530000,26798000,27223000
